"ITAG"	"GO"
"Solyc09g009090.2.1"	"0004709,0005515,0006468,2000069,0009750,0009744,0005789,0046777,0048510,0010182,0004674,0010105,0009686,2000035,0005524,0071281,0009069,0004713"
"Solyc09g009100.2.1"	"0003677,0005634,0003700,0043565,0006950,0006355,0005667,0045449"
"Solyc09g009110.2.1"	"0016491,0045544,0055114,0005506,0016707,0016102"
"Solyc09g009120.2.1"	"0005622,0005488,0044424"
"Solyc09g009130.2.1"	"0005576,0008083,0008283,0007165,0040007"
"Solyc09g009140.2.1"	"0005815,0005856,0043015,0005635,0015631,0009898,0000922,0007020,0045298"
"Solyc09g009150.1.1"	"0005529,0005886,0048544"
"Solyc09g009170.2.1"	"0004722,0016787,0006470,0008287"
"Solyc09g009180.2.1"	"0006457,0031072,0030176,0016023,0005886,0006950,0051082,0005739"
"Solyc09g009190.2.1"	"0003844,0005975,0004553,0043169,0010021,0009507,0005985"
"Solyc09g009200.1.1"	"0005634,0005618,0005739,0005524,0005515,0048366,0009507,0005773,0051716,0005886"
"Solyc09g009210.2.1"	"0005886,0043565"
"Solyc09g009230.1.1"	"0005886"
"Solyc09g009240.1.1"	"0003677,0006355,0016563,0003700,0005667,0045449"
"Solyc09g009250.2.1"	"0003677,0003700,0050789,0010197,0048441"
"Solyc09g009260.2.1"	"0005507,0006096,0008152,0005739,0009651,0006098,0004332,0046686,0005886,0006000,0006013,0006020,0006094,0015976"
"Solyc09g009270.1.1"	"0003714,0015031,0043130,0051301,0005770,0005769,0000813,0010091,0006464"
"Solyc09g009290.2.1"	"0008381,0016855,0009793,0005739,0005515,0009536"
"Solyc09g009300.2.1"	"0001965,0005634,0005739"
"Solyc09g009340.1.1"	"0000014,0005634,0006259,0016787,0004527,0004519,0030145,0004722,0007126,0006302,0006470,0008287"
"Solyc09g009350.2.1"	"0035091,0008104,0007165,0009507"
"Solyc09g009360.1.1"	"0055114,0006120,0051287,0048038,0008137,0005747,0019684,0006744,0006814,0015992"
"Solyc09g009370.2.1"	"0008104,0016021,0035091,0007165,0009507,0005515"
"Solyc09g009380.2.1"	"0004672,0005515,0006468,0005737,0005886,0005524,0005634,0004674,0009069,0004713"
"Solyc09g009390.2.1"	"0016656,0055114,0042744,0045454,0050660,0009507,0046686,0005782,0005886,0048046,0006118,0019852"
"Solyc09g009400.2.1"	"0046872,0009055,0009536,0006118"
"Solyc09g009410.2.1"	"0005515"
"Solyc09g009420.1.1"	"0080167"
"Solyc09g009430.2.1"	"0005737,0042802,0043234,0042651,0043621,0051301,0051258,0006184,0009570,0003924,0010020,0005198,0005525"
"Solyc09g009460.2.1"	"0005198,0005515,0016226,0005739,0051536"
"Solyc09g009470.1.1"	"0005515"
"Solyc09g009490.2.1"	"0005634,0006355,0016563,0009725,0009845,0009628,0009743,0050794,0006351,0006950,0003700,0043565,0046983,0005667,0045449"
"Solyc09g009500.2.1"	"0016787,0005783"
"Solyc09g009510.2.1"	"0016787,0005783"
"Solyc09g009520.2.1"	"0016787,0005783"
"Solyc09g009530.2.1"	"0016787,0005783"
"Solyc09g009540.2.1"	"0016787,0005783"
"Solyc09g009550.2.1"	"0016787,0005783"
"Solyc09g009560.1.1"	"0008429,0048510,0010229"
"Solyc09g009570.1.1"	"0008152,0080019,0005829,0008705,0009651,0009941,0010584,0046686,0005886,0048046,0009086,0055114,0005488"
"Solyc09g009580.2.1"	"0008152,0080019,0005829,0008705,0009651,0009941,0010584,0046686,0005886,0048046,0009086,0055114,0005488"
"Solyc09g009590.1.1"	"0005515,0008270,0003677"
"Solyc09g009600.1.1"	"0004722,0016787,0046872,0012505,0016023,0003993,0006470,0008287,0006771,0019497"
"Solyc09g009610.1.1"	"0004722,0016787,0046872,0012505,0016023,0003993,0006470,0008287,0006771,0019497"
"Solyc09g009630.2.1"	"0004222,0016020,0004175,0051605,0005783,0080120,0034613"
"Solyc09g009640.2.1"	"0005515,0005634,0005732"
"Solyc09g009660.2.1"	"0022857,0016020"
"Solyc09g009670.2.1"	"0022857,0016020,0016023,0005739"
"Solyc09g009680.2.1"	"0003677,0005669,0003743,0016986,0006367,0000125,0009536,0006368,0043966,0033276,0030914,0005515,0003700,0004402,0003713,0016032,0005840,0006446,0045449,0042967,0045941"
"Solyc09g009690.2.1"	"0045437,0047622,0072585,0006218,0006152,0047724,0005829,0006206,0006144"
"Solyc09g009700.2.1"	"0004091,0006629,0016298,0016042"
"Solyc09g009710.2.1"	"0003677,0005515"
"Solyc09g009720.1.1"	"0004842,0043687,0005622,0016567,0006511,0005524"
"Solyc09g009750.1.1"	"0004252,0006508,0043086,0009505,0016491,0042802"
"Solyc09g009760.1.1"	"0006355,0003700,0043565,0046983,0009536,0005667,0045449"
"Solyc09g009770.2.1"	"0005516"
"Solyc09g009780.2.1"	"0004343,0008152,0006040,0042967"
"Solyc09g009790.2.1"	"0004519,0034046,0031425,0005488"
"Solyc09g009820.2.1"	"0045454,0003824,0009535,0005739"
"Solyc09g009830.2.1"	"0004089,0006730,0005388,0005516,0008270,0070588,0005262,0016023,0009706,0009570,0005886,0006807,0016529"
"Solyc09g009840.1.1"	"0005886,0044237"
"Solyc09g009860.1.1"	"0045454,0009055,0015035,0006118"
"Solyc09g009870.2.1"	"0005515"
"Solyc09g009890.2.1"	"0000166,0003676,0016020,0003723"
"Solyc09g009900.2.1"	"0005515,0016023"
"Solyc09g009910.2.1"	"0005381,0016021,0016887,0017111,0006810,0042626,0009941,0005524,0055085"
"Solyc09g009920.1.1"	"0005515"
"Solyc09g009940.2.1"	"0003924,0006614,0017111,0048500,0005786,0003729,0005048,0008312,0080085,0045038,0006617,0005515,0009570,0005525"
"Solyc09g009950.2.1"	"0008116,0034046,0005488"
"Solyc09g009960.2.1"	"0009059,0008897,0000287,0005739,0015940"
"Solyc09g009970.2.1"	"0005622,0009536,0005515,0007165"
"Solyc09g009980.1.1"	"0005516,0005777,0009733"
"Solyc09g010000.2.1"	"0009815,0016491,0010302,0005506,0055114,0050590,0042432"
"Solyc09g010010.1.1"	"0010302,0016491,0055114"
"Solyc09g010020.2.1"	"0009815,0016491,0010302,0005506,0055114,0050590,0042432"
"Solyc09g010030.1.1"	"0003682,0005515,0005840,0003735,0006412,0042254"
"Solyc09g010040.1.1"	"0016491,0005506,0055114,0050590,0042432"
"Solyc09g010050.1.1"	"0004842,0030332,0031461,0006511,0007049,0009867,0042752,0000794,0010265,0031625,0009733,0005819,0009524,0009793"
"Solyc09g010060.2.1"	"0005515,0007018,0008574,0005737,0005524,0003777,0005874"
"Solyc09g010070.1.1"	"0004519,0000166"
"Solyc09g010080.2.1"	"0005975,0005576,0004575,0005618,0005982,0005985,0017177"
"Solyc09g010090.2.1"	"0005975,0005576,0004575,0005618,0005982,0005985,0017177"
"Solyc09g010100.2.1"	"0003735,0005840,0048027,0016021,0006412,0008963,0042254,0006629,0009252"
"Solyc09g010110.2.1"	"0006457,0031072,0009661,0016120,0051082,0009507"
"Solyc09g010120.2.1"	"0009535,0005739,0009570"
"Solyc09g010130.2.1"	"0007154,0035556,0009958,0048364,0030904,0005771,0006623,0008333,0035091,0006896,0005792,0010252,0005515"
"Solyc09g010150.2.1"	"0004745,0008152,0046983,0016491,0005488"
"Solyc09g010160.1.1"	"0003700,0045449,0003677,0007275,0005667"
"Solyc09g010170.2.1"	"0016020,0016023,0005773,0005739,0006810,0005215"
"Solyc09g010180.2.1"	"0005488,0016262,2000377,0005515,0009938,0005634,0005829,0009736"
"Solyc09g010190.2.1"	"0006457,0000413,0003755"
"Solyc09g010200.2.1"	"0016020"
"Solyc09g010210.2.1"	"0003824,0004553,0005975,0008810,0042547,0009830,0009507,0005982,0005985"
"Solyc09g010220.2.1"	"0004185,0006508,0016023,0005764"
"Solyc09g010230.1.1"	"0003700,0006355,0080167,0005667,0045449,0003677"
"Solyc09g010260.2.1"	"0007623"
"Solyc09g010270.1.1"	"0030244"
"Solyc09g010280.2.1"	"0009941"
"Solyc09g010300.2.1"	"0042803,0050072,0031087,0000932"
"Solyc09g010320.2.1"	"0000266,0005741"
"Solyc09g010330.2.1"	"0051082,0016023"
"Solyc09g010340.1.1"	"0006355,0045449,0009725,0007165,0044237,0005515,0003677"
"Solyc09g010360.2.1"	"0016020"
"Solyc09g010370.2.1"	"0003924,0005525,0005622,0007165,0007264,0015031,0005886,0005515,0006184,0006886,0006913"
"Solyc09g010380.2.1"	"0004427,0005737,0046686,0004672,0006468,0005524,0000287,0016020,0006119"
"Solyc09g010390.2.1"	"0009536"
"Solyc09g010400.2.1"	"0003677,0003684,0005634,0000786,0006334"
"Solyc09g010420.2.1"	"0004042,0004358,0006526,0009507,0005739,0042967,0000051"
"Solyc09g010440.2.1"	"0005622,0051015,0003779"
"Solyc09g010450.1.1"	"0009793,0005488,0009507"
"Solyc09g010460.2.1"	"0005515,0005737,0006413,0005886"
"Solyc09g010470.2.1"	"0005515,0015459,0016020"
"Solyc09g010480.1.1"	"0044464"
"Solyc09g010490.1.1"	"0009556,0016020,0005634,0009786"
"Solyc09g010500.2.1"	"0003899,0006351,0030880,0003677,0005730,0006144,0006206"
"Solyc09g010510.2.1"	"0008152,0046983,0055114,0005488,0016630,0009860,0015995,0019685"
"Solyc09g010520.2.1"	"0003677,0032312,0005829,0005634,0008060,0008270"
"Solyc09g010530.2.1"	"0015385,0016021,0012505,0005451,0030104,0030007,0015992,0055085"
"Solyc09g010560.1.1"	"0003824,0016787,0017168,0005737,0006751"
"Solyc09g010570.1.1"	"0044464"
"Solyc09g010590.1.1"	"0004721,0006470"
"Solyc09g010600.1.1"	"0008270,0005618,0005515"
"Solyc09g010620.1.1"	"0048364,0009749,0005515,0000166,0009755,0016740,0048825,0050832,0042742,0045892,0009870,0010182,0080008,0010204,0048366,0006508,0005634"
"Solyc09g010630.2.1"	"0005524,0051082,0006950,0055114,0032440"
"Solyc09g010640.2.1"	"0006508,0042538"
"Solyc09g010650.1.1"	"0008270,0003824,0005515"
"Solyc09g010660.2.1"	"0016020,0016757,0030158,0008375,0030206"
"Solyc09g010670.2.1"	"0003700,0003713,0005667,0006355,0003677,0046982,0000082,0042023,0005737,0045449"
"Solyc09g010680.2.1"	"0045449,0003700,0003677,0008270,0006355,0005667"
"Solyc09g010690.2.1"	"0005200,0008270,0005515"
"Solyc09g010720.2.1"	"0004871,0005515"
"Solyc09g010750.1.1"	"0005200,0005515,0005856,0005737,0005524"
"Solyc09g010770.2.1"	"0004583,0015459,0016021,0016023,0016740"
"Solyc09g010780.2.1"	"0003824,0004721,0048366,0005886,0006470"
"Solyc09g010800.2.1"	"0046872"
"Solyc09g010810.2.1"	"0003677,0003777,0007018,0009507,0005524,0005874"
"Solyc09g010820.2.1"	"0003677,0003700,0045449,0005515"
"Solyc09g010830.2.1"	"0008270,0010025,0010029,0006511,0050994,0006723,0004842,0016567,0009737"
"Solyc09g010840.1.1"	"0003677,0003700,0042803,0045449,0005634,0005515"
"Solyc09g010850.2.1"	"0004674,0005515,0006468,0004715,0002213,0005886,0050832,0005524,0009069"
"Solyc09g010860.2.1"	"0005576,0009664,0009831,0012505,0009828,0009739,0009826,0016020,0010114,0006949"
"Solyc09g010870.2.1"	"0000175,0004540,0003723,0005739,0006364,0009658,0009507,0009793,0051252"
"Solyc09g010880.2.1"	"0016021,0005794,0005886,0004252,0006508"
"Solyc09g010890.1.1"	"0055114,0048038,0008137,0016021,0019684,0009535,0006120,0006744,0006814,0015992"
"Solyc09g010920.1.1"	"0003700,0006351"
"Solyc09g010930.2.1"	"0005507,0008152,0044237,0006468,0055114,0004674,0042742,0003854,0005774,0009579,0005524,0009737,0009570,0006694,0005886,0048046,0009069,0008207,0008209,0008210"
"Solyc09g010940.2.1"	"0008152,0016787"
"Solyc09g010950.2.1"	"0004176,0005524,0006508,0016020,0016021,0017111,0051082,0008270,0005739,0006200,0004222,0008568,0009535,0030163,0006510"
"Solyc09g010960.2.1"	"0045449,0006351,0003700,0043565,0005667"
"Solyc09g010970.2.1"	"0005515,0015976,0008270,0009507,0004089,0006730,0006807"
"Solyc09g010990.2.1"	"0048046,0055114,0008471,0005507,0008447,0046274,0006118,0019852"
"Solyc09g011000.2.1"	"0055114,0005507,0008447,0009809,0048046,0008471,0046274,0006118,0019852"
"Solyc09g011010.2.1"	"0009644,0019761,0016702,0009535"
"Solyc09g011020.2.1"	"0005488"
"Solyc09g011030.2.1"	"0005488,0009651,0005737,0030544,0009408"
"Solyc09g011040.1.1"	"0006508,0008233,0015700,0009793,0012501,0042344,0071992,0046938,0052544,0046685,0042742,0071994,0005829,0046870,0004190,0046686,0015446,0005783,0005507,0016756,0006812"
"Solyc09g011050.2.1"	"0055114,0005507,0008447,0009809,0048046,0008471,0046274,0006118,0019852"
"Solyc09g011060.2.1"	"0005488,0005515,0006468,0009986,0016301,0004674,0009751,0007169,0016023,0005524,0009555,0005886,0009069,0004713"
"Solyc09g011070.1.1"	"0005488,0005515,0006468,0016301,0016023,0005886,0004674,0009069,0005524,0004713"
"Solyc09g011080.2.1"	"0005524,0046863,0009570"
"Solyc09g011090.1.1"	"0016757"
"Solyc09g011110.1.1"	"0005622,0008270,0003676,0005739,0006355,0003700,0005667,0045449"
"Solyc09g011120.1.1"	"0005622,0003676,0008270"
"Solyc09g011130.1.1"	"0008152,0010301,0055114,0050356,0005488,0009821"
"Solyc09g011140.2.1"	"0008152,0055114,0016616,0005488"
"Solyc09g011150.1.1"	"0009507"
"Solyc09g011160.2.1"	"0003682,0008536,0005488"
"Solyc09g011170.2.1"	"0016563,0042803,0045449,0005634,0030528,0005739"
"Solyc09g011200.1.1"	"0006468,0016023,0004674,0009069,0005524,0004713"
"Solyc09g011210.2.1"	"0000166,0003676,0008143,0003723,0009507"
"Solyc09g011220.2.1"	"0004475,0009058,0016740,0051015,0042742,0009753,0008928,0060359,0010193,0030244,0019853,0009408,0009651,0006000,0006013"
"Solyc09g011230.2.1"	"0016020"
"Solyc09g011240.2.1"	"0032866,0032867,0055114,0070401,0009414,0009409,0004032,0016229,0009507,0005634,0005829,0009651,0006000,0006012,0006013,0006090,0046486"
"Solyc09g011250.2.1"	"0005759"
"Solyc09g011270.2.1"	"0006614,0047134,0055114"
"Solyc09g011280.1.1"	"0030599,0004857,0005982,0005985"
"Solyc09g011290.1.1"	"0030599,0004857,0005982,0005985"
"Solyc09g011300.2.1"	"0004845,0005515,0006223,0009116,0016773,0005524,0009507,0016036,0032502,0005525"
"Solyc09g011310.2.1"	"0016020,0005783,0016192,0009536"
"Solyc09g011320.2.1"	"0006468,0004674,0009069,0005524,0004713"
"Solyc09g011330.1.1"	"0004674,0005515,0005529,0006468,0048544,0016023,0004713,0005524,0005739,0009069"
"Solyc09g011340.2.1"	"0048366,0009706,0005739"
"Solyc09g011350.1.1"	"0016787"
"Solyc09g011360.2.1"	"0005743,0016020,0005488,0005886,0055085,0006839,0016021,0005215"
"Solyc09g011370.1.1"	"0004842,0006511,0016567"
"Solyc09g011380.2.1"	"0005634,0006355,0045449,0005829,0010223,0010076,0010154,0010077,0010051,0010228,0043565,0005515,0003700,0048457,0048645,0080006,0045892,0005667"
"Solyc09g011390.2.1"	"0016020,0042936,0006351,0006857,0003677,0005886,0016021,0005215"
"Solyc09g011400.1.1"	"0016020,0016021,0006857,0005886,0005215"
"Solyc09g011410.2.1"	"0006306,0035434,0016021,0004386,0005375,0009793"
"Solyc09g011420.2.1"	"0005515,0030515,0030529,0005730,0005840,0003723,0042254"
"Solyc09g011430.1.1"	"0016023"
"Solyc09g011470.2.1"	"0009651,0006979"
"Solyc09g011480.2.1"	"0005089,0043087"
"Solyc09g011490.2.1"	"0004364,0006810,0050896,0016740,0005515"
"Solyc09g011500.2.1"	"0004364,0006810,0009407,0046686,0009734,0006749,0006803,0005515"
"Solyc09g011510.2.1"	"0004364,0043295,0009734,0006950,0006749,0006803"
"Solyc09g011520.2.1"	"0004364,0009734,0006749,0006803,0005515"
"Solyc09g011530.1.1"	"0006952,0009734,0004364,0009607,0006749,0006803"
"Solyc09g011540.2.1"	"0004364,0006952,0009734,0009607,0006749,0006803,0005515"
"Solyc09g011550.2.1"	"0004364,0006952,0009734,0009607,0006749,0006803,0005515"
"Solyc09g011560.2.1"	"0004364,0006950,0016740,0005515"
"Solyc09g011570.2.1"	"0004364,0043295,0050896,0004462,0016740,0005975,0006090,0005515"
"Solyc09g011580.2.1"	"0004364,0043295,0050896,0016740,0005515"
"Solyc09g011590.2.1"	"0004364,0006952,0009607,0006749,0006803,0005515"
"Solyc09g011600.2.1"	"0004364,0009407,0005737,0006952,0046686,0009607,0009734,0006749,0006803,0005515"
"Solyc09g011610.2.1"	"0050896,0004364,0006749,0006803"
"Solyc09g011620.1.1"	"0004364,0009407,0005737,0006952,0046686,0009607,0009734,0006749,0006803,0005515"
"Solyc09g011630.2.1"	"0004364,0006952,0009734,0009607,0006749,0006803,0005515"
"Solyc09g011640.2.1"	"0004364,0050896,0016740,0005515"
"Solyc09g011650.2.1"	"0004364,0043295,0046686,0009407,0016740,0005515"
"Solyc09g011660.2.1"	"0006950,0009409"
"Solyc09g011670.2.1"	"0006950,0009409"
"Solyc09g011680.1.1"	"0000156,0018106,0006355,0004872,0005524,0000155,0005789,0009873,0045449,0009365"
"Solyc09g011700.1.1"	"0015089,0016021,0048364,0048235,0046658,0005773,0015678"
"Solyc09g011710.2.1"	"0051082,0006979"
"Solyc09g011730.2.1"	"0004683,0003677,0004518,0006468,0006289,0009507,0005516,0009069"
"Solyc09g011740.2.1"	"0045140,0016020,0030148"
"Solyc09g011750.2.1"	"0005488,0006468,0004872,0005886,0005524,0007165,0004674,0004713,0009069"
"Solyc09g011760.2.1"	"0015450,0042719,0055085,0005743,0046872,0045039,0009941"
"Solyc09g011770.2.1"	"0005515,0008270"
"Solyc09g011780.2.1"	"0003677,0003700,0045449,0005737,0009753,0009739,0009751,0009733,0009737,0009723,0005634,0009651,0006355,0005515"
"Solyc09g011810.2.1"	"0005975,0042132,0019253,0046872,0009773,0009409,0032440,0005985,0009570,0030388,0010319,0048046,0006013,0006094,0006096,0006098,0015976"
"Solyc09g011830.2.1"	"0032968,0009508"
"Solyc09g011840.1.1"	"0005488,0030246"
"Solyc09g011850.2.1"	"0003677,0016310,0042644,0008865,0005634,0005982,0005985,0006000,0006013"
"Solyc09g011870.1.1"	"0006571,0008152,0005488,0009507,0004665,0000162,0009094,0008977,0055114"
"Solyc09g011880.2.1"	"0006457,0031072,0051082"
"Solyc09g011920.2.1"	"0016020,0017077,0005488,0005743,0009853,0005774,0006839,0015992,0016021,0009507"
"Solyc09g011930.2.1"	"0004484,0005634,0006310,0006397,0006470,0016311,0035335,0006259,0004651,0004725,0008138,0006370,0006570"
"Solyc09g011950.1.1"	"0006508,0008234"
"Solyc09g011960.1.1"	"0004322,0048046,0055114,0008471,0005507,0008447,0046274,0006118,0019852"
"Solyc09g011970.1.1"	"0048046,0055114,0008471,0005507,0008447,0046274,0006118,0019852"
"Solyc09g011980.1.1"	"0004672,0009751,0005515,0000166,0016310,0005886"
"Solyc09g011990.1.1"	"0005488,0005515,0006468,0016301,0004674,0009751,0007169,0016023,0005524,0009555,0005886,0009069,0004713"
"Solyc09g012000.1.1"	"0005488,0005515,0006468,0016301,0004674,0009751,0007169,0016023,0005524,0009555,0005886,0009069,0004713"
"Solyc09g012010.1.1"	"0005515"
"Solyc09g012060.1.1"	"0004519,0003964,0003677,0004190,0008270,0015074,0005739,0006278"
"Solyc09g013070.2.1"	"0016021,0005737,0016132,0003865,0010268,0009917,0009416,0055114,0006699,0008209,0008210"
"Solyc09g013080.2.1"	"0009317,0016874,0006633,0009941,0009570,0016740,0016020,0003989,0006090"
"Solyc09g013090.2.1"	"0003723"
"Solyc09g013100.2.1"	"0009941,0003964,0006278,0003723"
"Solyc09g013110.2.1"	"0005783"
"Solyc09g013130.2.1"	"0005509,0010208,0016023,0016020"
"Solyc09g013150.2.1"	"0005315,0055085,0005351,0008514,0009536,0006817,0008643,0015711,0016021"
"Solyc09g013160.2.1"	"0000166,0005515"
"Solyc09g014160.1.1"	"0005886"
"Solyc09g014170.2.1"	"0005773,0003916,0006265"
"Solyc09g014190.1.1"	"0006508,0008234"
"Solyc09g014200.1.1"	"0008233"
"Solyc09g014210.1.1"	"0005488"
"Solyc09g014220.2.1"	"0016020,0042936,0042939,0005886,0006807,0042937,0016021,0009860,0042938"
"Solyc09g014230.1.1"	"0016020,0042936,0042939,0005886,0006807,0042937,0016021,0009860,0042938"
"Solyc09g014240.2.1"	"0004322,0008471,0048046,0055114,0005507,0016023,0009834,0008447,0009809,0046274,0006118,0019852"
"Solyc09g014250.2.1"	"0003677,0003700,0045449,0006355,0005667,0005515"
"Solyc09g014260.1.1"	"0005739,0005488"
"Solyc09g014280.1.1"	"0016740,0016747,0080167"
"Solyc09g014290.1.1"	"0008233"
"Solyc09g014300.2.1"	"0009058,0046510,0009941,0009247,0046506,0016036"
"Solyc09g014310.2.1"	"0016023,0005488"
"Solyc09g014320.2.1"	"0008650,0031167,0032259,0005737,0003676"
"Solyc09g014330.1.1"	"0008270"
"Solyc09g014350.2.1"	"0003841,0008152,0004366,0010143,0009908,0016020,0005783,0042967,0046486,0008654"
"Solyc09g014380.2.1"	"0005622,0010328,0015171,0060919,0009958,0016021,0015293,0009926,0009986,0005768,0010011,0010311,0048829,0048765,0009723,0001736,0009734,0009624,0005794,0005886,0006865"
"Solyc09g014390.1.1"	"0005795,0035248,0050512,0001575"
"Solyc09g014400.2.1"	"0005975,0030246,0003824"
"Solyc09g014420.1.1"	"0008270"
"Solyc09g014440.2.1"	"0004647,0005622,0019204,0016311,0003725,0006970,0048589,0045893,0009734,0006544,0006563,0006566,0005515"
"Solyc09g014450.2.1"	"0030132,0009504,0009941,0005198,0006886,0016192,0030130"
"Solyc09g014460.1.1"	"0005488,0004672,0006468"
"Solyc09g014470.1.1"	"0006468,0005524,0004674,0009536,0009069,0004713"
"Solyc09g014480.1.1"	"0004675,0005515"
"Solyc09g014500.2.1"	"0008270,0012505"
"Solyc09g014510.2.1"	"0004222,0005515,0016020,0005739,0006508,0008236"
"Solyc09g014520.2.1"	"0005515,0016020,0010287,0009941,0009765,0030076,0009637,0016168,0010218,0010114,0009535"
"Solyc09g014530.2.1"	"0009607,0005515,0006952"
"Solyc09g014540.1.1"	"0005507,0009607,0006952"
"Solyc09g014550.2.1"	"0009607,0005515,0006952"
"Solyc09g014560.1.1"	"0009607,0005515,0006952"
"Solyc09g014580.2.1"	"0009607,0005515,0006952"
"Solyc09g014590.2.1"	"0004675,0004857,0005515"
"Solyc09g014610.2.1"	"0005215,0016021,0005739,0006873,0005886,0055085"
"Solyc09g014630.1.1"	"0046872"
"Solyc09g014640.1.1"	"0046872"
"Solyc09g014680.1.1"	"0046872"
"Solyc09g014690.1.1"	"0009556,0016020,0005634,0009786"
"Solyc09g014700.1.1"	"0016020,0009786,0005634,0009556"
"Solyc09g014710.2.1"	"0005509,0005515,0006468,0016301,0009992,0009751,0009826,0009311,0005886,0004674,0005524,0004713,0009069"
"Solyc09g014720.1.1"	"0005509,0005515,0006468,0016301,0004674,0005524,0004713,0009069"
"Solyc09g014730.2.1"	"0005509,0005515,0006468,0016301,0009992,0009751,0009826,0009311,0005886,0004674,0005524,0004713,0009069"
